entry_id,mode,setup,base_lang,phrase_lang,n_phrases,quality_tier,audio_s,mWER,eWER,MER,mWER_unit,eWER_unit,matrix_units,embedded_units,LA_segment_per_wav,LID_conf_per_wav,SIM_whole,SIM_matrix,SIM_embedded_per_wav,success
syncs_J_to_E_36,moss_tts_v15,J_to_E,ja,en,3,S,33.12,0.8951612903225806,0.0,0.7816901408450704,CER,WER,124,18,0.3333333333333333,0.4600937304397424,0.9800906777381897,0.9752596020698547,0.9722696344057719,True
syncs_J_to_E_37,moss_tts_v15,J_to_E,ja,en,4,S,38.56,0.23015873015873015,0.0,0.19078947368421054,CER,WER,126,26,1.0,0.5273751020431519,0.9642798900604248,0.9595274329185486,0.9703391194343567,True
syncs_J_to_E_38,moss_tts_v15,J_to_E,ja,en,3,S,33.6,0.18446601941747573,0.13333333333333333,0.17722222222222223,CER,WER,103,17,0.6666666666666666,0.26524846131602925,0.9659088850021362,0.9535989761352539,0.9738519589106241,True
syncs_J_to_E_40,moss_tts_v15,J_to_E,ja,en,3,S,37.52,0.33962264150943394,0.08333333333333333,0.2939276485788114,CER,WER,106,23,0.3333333333333333,0.07368873488546039,0.9732688665390015,0.9741206169128418,0.954902172088623,True
syncs_J_to_E_41,moss_tts_v15,J_to_E,ja,en,4,S,39.92,1.4285714285714286,0.03571428571428571,1.0857142857142856,CER,WER,98,32,1.0,0.602470263838768,0.9788297414779663,0.9711247682571411,0.9748195707798004,True
syncs_J_to_E_42,moss_tts_v15,J_to_E,ja,en,4,S,51.28,0.3944954128440367,0.0,0.3233082706766917,CER,WER,109,24,1.0,0.8379253149032593,0.967960774898529,0.9643218517303467,0.9503727555274963,True
syncs_J_to_E_44,moss_tts_v15,J_to_E,ja,en,4,S,32.88,0.7285714285714285,0.21071428571428572,0.5922932330827068,CER,WER,70,25,0.5,0.17131395521573722,0.9747801423072815,0.9683315753936768,0.9674352556467056,True
syncs_J_to_E_45,moss_tts_v15,J_to_E,ja,en,3,S,30.96,0.09,0.0,0.07377049180327869,CER,WER,100,22,0.6666666666666666,0.5410662194093069,0.9759626388549805,0.9775106906890869,0.9671831329663595,True
syncs_J_to_E_46,moss_tts_v15,J_to_E,ja,en,3,S,46.56,0.7702702702702703,0.0,0.6867469879518072,CER,WER,148,18,0.6666666666666666,0.4894006947676341,0.9756801724433899,0.9795486927032471,0.9579351941744486,True
syncs_J_to_E_48,moss_tts_v15,J_to_E,ja,en,5,S,46.88,0.4036697247706422,0.0,0.29931972789115646,CER,WER,109,38,0.4,0.27151420563459394,0.9686731100082397,0.9662358164787292,0.9638167142868042,True
syncs_J_to_E_49,moss_tts_v15,J_to_E,ja,en,3,S,44.4,0.4957983193277311,0.15079365079365079,0.44615735982642457,CER,WER,119,20,0.6666666666666666,0.0995919406414032,0.9751189947128296,0.9791690707206726,0.9534788131713867,True
syncs_J_to_E_50,moss_tts_v15,J_to_E,ja,en,4,S,38.88,0.3125,0.22023809523809523,0.29457862281603286,CER,WER,112,27,1.0,0.6264467239379883,0.9745891094207764,0.9768812656402588,0.9748898148536682,True
syncs_J_to_E_52,moss_tts_v15,J_to_E,ja,en,3,S,37.76,0.2909090909090909,0.0,0.24242424242424243,CER,WER,110,22,1.0,0.25264612418444204,0.9669804573059082,0.9661726355552673,0.9778851866722107,True
syncs_J_to_E_53,moss_tts_v15,J_to_E,ja,en,4,S,40.0,0.5079365079365079,0.059027777777777776,0.4125434027777778,CER,WER,126,34,0.25,0.14922378258779645,0.9753882884979248,0.9695865511894226,0.9650722593069077,True
syncs_J_to_E_54,moss_tts_v15,J_to_E,ja,en,3,S,33.52,1.205607476635514,0.0,1.0,CER,WER,107,22,0.3333333333333333,0.09014460196097691,0.9823004603385925,0.9737027287483215,0.9834350148836771,True
syncs_J_to_E_56,moss_tts_v15,J_to_E,ja,en,4,S,36.16,0.7662337662337663,0.0,0.5462962962962963,CER,WER,77,31,0.5,0.17003451474010944,0.9660395383834839,0.9774603247642517,0.9546773731708527,True
syncs_J_to_E_57,moss_tts_v15,J_to_E,ja,en,4,S,44.88,0.4,0.0,0.3053435114503817,CER,WER,100,31,0.0,0.12179413670673966,0.9743586778640747,0.9611268043518066,0.9628218859434128,True
syncs_J_to_E_58,moss_tts_v15,J_to_E,ja,en,5,S,54.56,0.6342857142857142,0.05714285714285714,0.5403964456596034,CER,WER,175,34,1.0,0.45237367451190946,0.9668160676956177,0.9620107412338257,0.9700658082962036,True
syncs_J_to_E_60,moss_tts_v15,J_to_E,ja,en,5,S,43.84,1.0980392156862746,0.0,0.8115942028985508,CER,WER,102,36,0.6,0.32324701552279295,0.9739077091217041,0.9754936695098877,0.9656008243560791,True
syncs_J_to_E_61,moss_tts_v15,J_to_E,ja,en,3,S,32.08,0.18181818181818182,0.0,0.1414141414141414,CER,WER,77,22,1.0,0.5481619338194529,0.9721143245697021,0.9637773036956787,0.9532424410184225,True
syncs_J_to_E_62,moss_tts_v15,J_to_E,ja,en,3,S,26.32,0.025,0.125,0.04656862745098039,CER,WER,80,22,0.3333333333333333,0.14796438068151474,0.9772084951400757,0.9812816381454468,0.9705833395322164,True
syncs_J_to_E_64,moss_tts_v15,J_to_E,ja,en,4,S,34.08,1.326086956521739,0.041666666666666664,1.0516381766381766,CER,WER,92,25,0.5,0.35098719224333763,0.9807032346725464,0.9737628698348999,0.9727861434221268,True
syncs_J_to_E_65,moss_tts_v15,J_to_E,ja,en,3,S,36.0,0.8448275862068966,0.19047619047619047,0.7445255474452555,CER,WER,116,21,0.3333333333333333,0.30865056067705154,0.9681999683380127,0.9572540521621704,0.9629545211791992,True
syncs_J_to_E_66,moss_tts_v15,J_to_E,ja,en,4,S,38.64,0.9032258064516129,0.0625,0.739448051948052,CER,WER,124,30,1.0,0.8444909900426865,0.9805358052253723,0.9785311222076416,0.962385818362236,True
syncs_J_to_E_68,moss_tts_v15,J_to_E,ja,en,4,S,45.04,0.8558558558558559,0.0,0.6934306569343066,CER,WER,111,26,1.0,0.7090475857257843,0.9366517066955566,0.9361660480499268,0.9430706202983856,True
syncs_J_to_E_69,moss_tts_v15,J_to_E,ja,en,5,S,35.92,0.1506849315068493,0.05,0.11743119266055047,CER,WER,73,36,0.4,0.46656187921762465,0.9687789082527161,0.9549611806869507,0.9583659052848816,True
syncs_J_to_E_70,moss_tts_v15,J_to_E,ja,en,5,S,50.24,0.44,0.06857142857142857,0.3357862281603289,CER,WER,100,39,0.6,0.5375427365303039,0.9778497219085693,0.9666804075241089,0.9599689245223999,True
syncs_J_to_E_72,moss_tts_v15,J_to_E,ja,en,4,A,44.24,0.6666666666666666,0.03125,0.5244755244755245,CER,WER,111,32,0.75,0.6456494517624378,0.9779728651046753,0.9758943319320679,0.9678293913602829,True
syncs_J_to_E_73,moss_tts_v15,J_to_E,ja,en,4,S,40.0,0.9752066115702479,0.1919642857142857,0.8195955534531694,CER,WER,121,30,0.0,0.07402495382120833,0.9720765352249146,0.970237672328949,0.9725757092237473,True
syncs_J_to_E_74,moss_tts_v15,J_to_E,ja,en,5,S,44.08,0.38095238095238093,0.058333333333333334,0.30029761904761904,CER,WER,105,35,0.6,0.2888909585773945,0.9770058393478394,0.9654523134231567,0.975216519832611,True
syncs_J_to_E_76,moss_tts_v15,J_to_E,ja,en,5,S,36.24,0.6666666666666666,0.0,0.47619047619047616,CER,WER,90,36,1.0,0.9177397012710571,0.949440598487854,0.9580121040344238,0.9467186689376831,True
syncs_J_to_E_77,moss_tts_v15,J_to_E,ja,en,3,S,25.28,0.058823529411764705,0.0,0.04854368932038835,CER,WER,85,18,0.6666666666666666,0.1911673533419768,0.9920200109481812,0.9892969131469727,0.9802724719047546,True
syncs_J_to_E_78,moss_tts_v15,J_to_E,ja,en,3,S,35.12,0.8347826086956521,0.0,0.7164179104477612,CER,WER,115,19,0.3333333333333333,0.016379894552907597,0.9839003086090088,0.9817006587982178,0.972642163435618,True
syncs_J_to_E_80,moss_tts_v15,J_to_E,ja,en,3,S,46.0,0.6814814814814815,0.041666666666666664,0.5781573498964803,CER,WER,135,26,0.3333333333333333,0.4310942590236664,0.9761480093002319,0.9700884819030762,0.9620406031608582,True
syncs_J_to_E_81,moss_tts_v15,J_to_E,ja,en,4,S,35.36,0.3392857142857143,0.0,0.2733812949640288,CER,WER,112,27,0.5,0.5031644105911255,0.9681374430656433,0.957971453666687,0.9675138592720032,True
syncs_J_to_E_82,moss_tts_v15,J_to_E,ja,en,4,S,34.08,0.26666666666666666,0.0625,0.21784420289855072,CER,WER,105,33,1.0,0.6869108825922012,0.9787548780441284,0.9673921465873718,0.9700375348329544,True
syncs_J_to_E_84,moss_tts_v15,J_to_E,ja,en,5,S,42.48,0.6028368794326241,0.16666666666666666,0.5242248062015504,CER,WER,141,31,0.6,0.44263177514076235,0.9778183102607727,0.9682172536849976,0.9772908091545105,True
syncs_J_to_E_85,moss_tts_v15,J_to_E,ja,en,3,S,33.44,0.2,0.0,0.17037037037037037,CER,WER,115,20,1.0,0.40825024247169495,0.9731285572052002,0.9720176458358765,0.9713582197825114,True
syncs_J_to_E_86,moss_tts_v15,J_to_E,ja,en,4,S,41.52,0.3798449612403101,0.0,0.3181818181818182,CER,WER,129,25,0.25,0.09797073376830667,0.9707033634185791,0.9669999480247498,0.9704539626836777,True
syncs_J_to_E_88,moss_tts_v15,J_to_E,ja,en,4,S,43.04,0.3333333333333333,0.0,0.28205128205128205,CER,WER,132,24,0.75,0.4663030505180359,0.9716342091560364,0.9744077920913696,0.9698865711688995,True
syncs_J_to_E_89,moss_tts_v15,J_to_E,ja,en,4,S,43.28,0.4166666666666667,0.0,0.33783783783783783,CER,WER,120,28,0.75,0.6357190832495689,0.9674332737922668,0.9684096574783325,0.9683621823787689,True
syncs_J_to_E_90,moss_tts_v15,J_to_E,ja,en,3,S,36.64,0.27350427350427353,0.0,0.22857142857142856,CER,WER,117,23,1.0,0.8196291526158651,0.9677653312683105,0.9596534967422485,0.9681583046913147,True
syncs_J_to_E_92,moss_tts_v15,J_to_E,ja,en,5,S,38.08,0.9152542372881356,0.0,0.7248322147651006,CER,WER,118,31,0.8,0.6046992719173432,0.9747793078422546,0.9612534046173096,0.9698545217514039,True
syncs_J_to_E_93,moss_tts_v15,J_to_E,ja,en,3,S,36.8,0.42424242424242425,0.047619047619047616,0.35576544667453763,CER,WER,99,22,1.0,0.7189640204111735,0.9795549511909485,0.977858304977417,0.9755977392196655,True
syncs_J_to_E_94,moss_tts_v15,J_to_E,ja,en,3,S,35.28,0.24166666666666667,0.047619047619047616,0.21160295103957075,CER,WER,120,22,0.3333333333333333,0.3534633715947469,0.9820047616958618,0.9867331981658936,0.9776156147321066,True
syncs_J_to_E_96,moss_tts_v15,J_to_E,ja,en,3,S,35.28,0.32038834951456313,0.041666666666666664,0.2750677506775068,CER,WER,103,20,1.0,0.4571873185535272,0.9694956541061401,0.9614688754081726,0.968142052491506,True
syncs_J_to_E_97,moss_tts_v15,J_to_E,ja,en,3,S,40.72,0.3541666666666667,0.0,0.2809917355371901,CER,WER,96,25,1.0,0.48000840346018475,0.9568078517913818,0.9607985019683838,0.9339564641316732,True
syncs_J_to_E_98,moss_tts_v15,J_to_E,ja,en,4,S,48.4,0.6573426573426573,0.05,0.5669642857142856,CER,WER,143,25,0.75,0.35474494425579906,0.9675796627998352,0.9682202339172363,0.9621536731719971,True
syncs_DE_to_KO_0,moss_tts_v15,DE_to_KO,de,ko,4,,32.72,0.574468085106383,0.4620394736842105,0.5017698852394143,WER,CER,47,86,0.0,0.04674006509594619,0.9872491955757141,0.9800022840499878,0.9661694467067719,True
syncs_DE_to_KO_1,moss_tts_v15,DE_to_KO,de,ko,3,,25.84,0.38333333333333336,0.7058823529411765,0.5404725992961287,WER,CER,60,57,0.0,0.11663005004326503,0.979765772819519,0.9751436710357666,0.9728010892868042,True
syncs_DE_to_KO_2,moss_tts_v15,DE_to_KO,de,ko,3,,23.44,0.10869565217391304,0.7313283208020049,0.4611292381898141,WER,CER,46,60,0.0,0.019038101464199524,0.9821681976318359,0.9887306094169617,0.9446163177490234,True
syncs_DE_to_KO_4,moss_tts_v15,DE_to_KO,de,ko,3,,28.72,0.6590909090909091,0.8333333333333334,0.7629969418960245,WER,CER,44,65,0.0,0.009875395180036625,0.9724146127700806,0.9735326170921326,0.954037606716156,True
syncs_DE_to_KO_5,moss_tts_v15,DE_to_KO,de,ko,3,,31.28,0.4716981132075472,0.38333333333333336,0.42441520467836263,WER,CER,53,61,0.0,0.016324935170511406,0.9909307360649109,0.9895816445350647,0.9746678868929545,True
syncs_DE_to_KO_6,moss_tts_v15,DE_to_KO,de,ko,4,,33.28,3.0,0.5261315052336724,1.5032056166119698,WER,CER,47,72,0.0,0.02403336251154542,0.9811007976531982,0.9818282127380371,0.9648254960775375,True
syncs_DE_to_KO_8,moss_tts_v15,DE_to_KO,de,ko,4,,25.84,0.5531914893617021,0.39106682146542826,0.45790769331740083,WER,CER,47,67,0.0,0.015436385525390506,0.9902434945106506,0.988165557384491,0.9595087766647339,True
syncs_DE_to_KO_9,moss_tts_v15,DE_to_KO,de,ko,3,,32.88,0.6181818181818182,0.9314954051796157,0.778997641596617,WER,CER,55,58,0.0,0.09751395136117935,0.9790701270103455,0.9845781326293945,0.9694028695424398,True
syncs_DE_to_KO_10,moss_tts_v15,DE_to_KO,de,ko,3,,34.0,0.42592592592592593,0.7337928153717628,0.587961130897419,WER,CER,54,60,0.0,0.07822348363697529,0.9716746807098389,0.9720256328582764,0.9569916129112244,True
syncs_DE_to_KO_12,moss_tts_v15,DE_to_KO,de,ko,4,,31.52,0.4745762711864407,0.45767605287729124,0.4651171937746033,WER,CER,59,75,0.0,0.01584671959426487,0.9710623621940613,0.9657021164894104,0.9607780575752258,True
syncs_DE_to_KO_13,moss_tts_v15,DE_to_KO,de,ko,3,,25.68,0.52,0.5444444444444445,0.5323432343234323,WER,CER,50,51,0.0,0.3385955519042909,0.9842795729637146,0.9842746257781982,0.971877654393514,True
syncs_DE_to_KO_14,moss_tts_v15,DE_to_KO,de,ko,3,,27.52,0.3333333333333333,0.7082125603864735,0.5384559292680704,WER,CER,48,58,0.0,0.038260988891124725,0.9723238348960876,0.973468005657196,0.963740865389506,True
syncs_DE_to_KO_16,moss_tts_v15,DE_to_KO,de,ko,3,,33.44,0.5660377358490566,0.6995315473576343,0.6385386852028532,WER,CER,53,63,0.0,0.019594831819025178,0.9921811819076538,0.9917557239532471,0.9507513244946798,True
syncs_DE_to_KO_17,moss_tts_v15,DE_to_KO,de,ko,3,,31.92,0.7213114754098361,0.6296296296296297,0.6795634920634921,WER,CER,61,51,0.0,0.3482292437305053,0.9805297255516052,0.9782155156135559,0.9698738058408102,True
syncs_DE_to_KO_18,moss_tts_v15,DE_to_KO,de,ko,4,,33.04,0.803921568627451,0.48279352226720645,0.6204198278501685,WER,CER,51,68,0.0,0.032690914638806134,0.9855871200561523,0.9812435507774353,0.9771056920289993,True
syncs_DE_to_KO_20,moss_tts_v15,DE_to_KO,de,ko,4,,34.72,0.631578947368421,0.6109532828282829,0.6200669485553207,WER,CER,57,72,0.0,0.029594716848805547,0.9845656752586365,0.9878562688827515,0.9570710957050323,True
syncs_DE_to_KO_21,moss_tts_v15,DE_to_KO,de,ko,4,,30.72,1.1224489795918366,0.625388198757764,0.80316906197579,WER,CER,49,88,0.0,0.04299447499215603,0.9636885523796082,0.9689218401908875,0.944452777504921,True
syncs_DE_to_KO_22,moss_tts_v15,DE_to_KO,de,ko,4,,32.4,0.7441860465116279,0.6225490196078431,0.6692489495798319,WER,CER,43,69,0.0,0.028749571065418422,0.9891700744628906,0.9883859157562256,0.9623786509037018,True
syncs_DE_to_KO_24,moss_tts_v15,DE_to_KO,de,ko,3,,29.76,0.46296296296296297,0.6111111111111112,0.5383838383838384,WER,CER,54,56,0.0,0.014694010683645805,0.9879971742630005,0.9839221835136414,0.9810227354367574,True
syncs_DE_to_KO_25,moss_tts_v15,DE_to_KO,de,ko,4,,31.84,0.8545454545454545,0.6319444444444444,0.7268518518518519,WER,CER,55,74,0.0,0.03307601349661127,0.9690278172492981,0.9779515266418457,0.9528637230396271,True
syncs_DE_to_KO_26,moss_tts_v15,DE_to_KO,de,ko,4,,33.2,0.723404255319149,0.381578947368421,0.5090852130325815,WER,CER,47,79,0.0,0.042216612258926034,0.9903868436813354,0.9938287734985352,0.9650745987892151,True
syncs_DE_to_KO_28,moss_tts_v15,DE_to_KO,de,ko,3,,27.68,0.5909090909090909,0.3684210526315789,0.4634644864588656,WER,CER,44,59,0.0,0.04794325679540634,0.9683865904808044,0.9629504680633545,0.9544749061266581,True
syncs_DE_to_KO_29,moss_tts_v15,DE_to_KO,de,ko,3,,31.44,0.6458333333333334,0.6970588235294117,0.6745008094981111,WER,CER,48,61,0.0,0.04789509127537409,0.9915664792060852,0.9900026917457581,0.9713703989982605,True
syncs_DE_to_KO_30,moss_tts_v15,DE_to_KO,de,ko,3,,26.96,0.38636363636363635,0.8666666666666667,0.6487972508591066,WER,CER,44,53,0.0,0.036615315824747086,0.9888724088668823,0.9869974851608276,0.9538305401802063,True
syncs_DE_to_KO_32,moss_tts_v15,DE_to_KO,de,ko,4,,34.32,0.47619047619047616,0.5477384135472371,0.5240768909568122,WER,CER,42,85,0.0,0.01675664185313508,0.9717692136764526,0.956684410572052,0.9641670137643814,True
syncs_DE_to_KO_33,moss_tts_v15,DE_to_KO,de,ko,4,,32.08,0.5084745762711864,0.5738153594771241,0.544160696329814,WER,CER,59,71,0.0,0.01605962694156915,0.9777234196662903,0.9781221151351929,0.9522405862808228,True
syncs_DE_to_KO_34,moss_tts_v15,DE_to_KO,de,ko,4,,34.4,0.5,0.5964325921756262,0.5557500923515339,WER,CER,54,74,0.0,0.22617658379022032,0.9817389249801636,0.987438440322876,0.9553707391023636,True
syncs_DE_to_KO_36,moss_tts_v15,DE_to_KO,de,ko,3,,30.56,0.26666666666666666,0.5425925925925926,0.3920875420875421,WER,CER,60,50,0.0,0.005862870874504249,0.9748048782348633,0.9648417830467224,0.9807438850402832,True
syncs_DE_to_KO_37,moss_tts_v15,DE_to_KO,de,ko,3,,27.52,0.803921568627451,0.6535947712418301,0.7245824255628177,WER,CER,51,57,0.0,0.007404656906146556,0.9885898232460022,0.9897531270980835,0.9626875917116801,True
syncs_DE_to_KO_38,moss_tts_v15,DE_to_KO,de,ko,3,,32.16,0.29310344827586204,0.475629290617849,0.387408466819222,WER,CER,58,62,0.0,0.049066267907619476,0.9831299781799316,0.9848467707633972,0.9676082730293274,True
syncs_DE_to_KO_40,moss_tts_v15,DE_to_KO,de,ko,4,,25.76,0.85,0.41434300993124523,0.560782334324104,WER,CER,40,79,0.5,0.9390849620103836,0.9658182859420776,0.9810934066772461,0.9458577632904053,True
syncs_DE_to_KO_41,moss_tts_v15,DE_to_KO,de,ko,3,,32.64,1.0178571428571428,0.6224747474747475,0.7927933177933179,WER,CER,56,74,0.0,0.05229926357666651,0.9818019270896912,0.9853271842002869,0.974068303902944,True
syncs_DE_to_KO_42,moss_tts_v15,DE_to_KO,de,ko,3,,31.6,0.5769230769230769,0.2521592442645074,0.3964987254460938,WER,CER,52,65,0.0,0.11167757213115692,0.9881815910339355,0.9861355423927307,0.9685020645459493,True
syncs_DE_to_KO_44,moss_tts_v15,DE_to_KO,de,ko,3,,33.04,0.5636363636363636,0.7246376811594203,0.65022530751431,WER,CER,55,64,0.0,0.04143814370036125,0.9799333214759827,0.981820821762085,0.9667677283287048,True
syncs_DE_to_KO_45,moss_tts_v15,DE_to_KO,de,ko,3,,26.8,0.2807017543859649,1.0148148148148148,0.6344107744107744,WER,CER,57,53,0.0,0.01597277478625377,0.96695876121521,0.9751939177513123,0.9390562375386556,True
syncs_DE_to_KO_46,moss_tts_v15,DE_to_KO,de,ko,3,,37.76,0.4745762711864407,0.7127430682417895,0.5956443930229097,WER,CER,59,61,0.0,0.01316443116714557,0.9831540584564209,0.9904012680053711,0.9473922650019327,True
syncs_DE_to_KO_48,moss_tts_v15,DE_to_KO,de,ko,4,,28.96,0.15555555555555556,0.3741161616161616,0.29543434343434344,WER,CER,45,80,0.0,0.023853335238527507,0.9591944813728333,0.9611449241638184,0.9448673576116562,True
syncs_DE_to_KO_49,moss_tts_v15,DE_to_KO,de,ko,3,,25.52,0.44,0.756280193236715,0.6042224080267559,WER,CER,50,54,0.0,0.03824029257521033,0.9931967854499817,0.9943653345108032,0.9656137228012085,True
syncs_DE_to_KO_50,moss_tts_v15,DE_to_KO,de,ko,4,,37.28,0.7142857142857143,0.5422794117647058,0.6181247105141269,WER,CER,56,71,0.0,0.05510543193668127,0.984196662902832,0.9788625836372375,0.9557934701442719,True
syncs_DE_to_KO_52,moss_tts_v15,DE_to_KO,de,ko,3,,26.0,0.6097560975609756,0.5831423478482302,0.5939459492167704,WER,CER,41,60,0.0,0.016623712222402293,0.9700602293014526,0.9811371564865112,0.9335237344106039,True
syncs_DE_to_KO_53,moss_tts_v15,DE_to_KO,de,ko,4,,30.64,0.42105263157894735,0.6084365325077399,0.5275207571066703,WER,CER,57,75,0.0,0.02523080282844603,0.9898377656936646,0.9880645871162415,0.9686081856489182,True
syncs_DE_to_KO_54,moss_tts_v15,DE_to_KO,de,ko,4,,33.76,0.5471698113207547,0.5041666666666667,0.5216987179487179,WER,CER,53,77,0.25,0.26882123621180654,0.9866759777069092,0.9854412078857422,0.9694798290729523,True
syncs_DE_to_KO_56,moss_tts_v15,DE_to_KO,de,ko,3,,29.68,0.35294117647058826,0.5705931495405179,0.4658738040068725,WER,CER,51,55,0.0,0.03530705658098062,0.9833869934082031,0.9872040152549744,0.9609340230623881,True
syncs_DE_to_KO_57,moss_tts_v15,DE_to_KO,de,ko,3,,29.28,0.5172413793103449,0.6686274509803922,0.5895248189365836,WER,CER,58,53,0.0,0.02621226292103529,0.9655596017837524,0.9674307703971863,0.9637131690979004,True
syncs_DE_to_KO_58,moss_tts_v15,DE_to_KO,de,ko,4,,33.52,0.5306122448979592,0.3291307876905703,0.40449408084447913,WER,CER,49,82,0.0,0.024387374985963106,0.9835110902786255,0.9697549939155579,0.9699285626411438,True
syncs_DE_to_KO_60,moss_tts_v15,DE_to_KO,de,ko,4,,30.72,0.6086956521739131,0.24375,0.387232905982906,WER,CER,46,71,0.0,0.009673488093540072,0.9756720066070557,0.9739100933074951,0.9664117693901062,True
syncs_DE_to_KO_61,moss_tts_v15,DE_to_KO,de,ko,3,,28.64,0.4489795918367347,0.38669590643274854,0.41661650040133014,WER,CER,49,53,0.0,0.06121198460459709,0.9832640886306763,0.9836262464523315,0.9599321285883585,True
syncs_DE_to_KO_62,moss_tts_v15,DE_to_KO,de,ko,4,,32.88,0.6444444444444445,0.6339114832535886,0.6376732551074658,WER,CER,45,81,0.0,0.24588915891945362,0.9870718717575073,0.97605299949646,0.9670105874538422,True
syncs_DE_to_KO_64,moss_tts_v15,DE_to_KO,de,ko,3,,29.2,0.5111111111111111,0.6359649122807017,0.5839424951267057,WER,CER,45,63,0.0,0.045156603679060936,0.984412431716919,0.9800640344619751,0.9826274116834005,True
syncs_DE_to_KO_65,moss_tts_v15,DE_to_KO,de,ko,4,,24.56,0.74,1.3907477025898078,1.1262161161711866,WER,CER,50,73,0.0,0.01739024161361158,0.9837959408760071,0.97281414270401,0.9618493020534515,True
syncs_DE_to_KO_66,moss_tts_v15,DE_to_KO,de,ko,3,,28.8,0.2033898305084746,0.7373015873015873,0.42229365079365083,WER,CER,59,41,0.0,0.006397958379238844,0.9842337965965271,0.9774987101554871,0.964799165725708,True
syncs_DE_to_KO_68,moss_tts_v15,DE_to_KO,de,ko,4,,37.84,0.7719298245614035,0.6329365079365079,0.6929563492063493,WER,CER,57,75,0.0,0.012381049076793715,0.9592300057411194,0.9691961407661438,0.9426179379224777,True
syncs_DE_to_KO_69,moss_tts_v15,DE_to_KO,de,ko,3,,29.44,0.29310344827586204,0.3474945533769063,0.31881560705090123,WER,CER,58,52,0.0,0.04954749019816518,0.9879260063171387,0.9883975982666016,0.9680147767066956,True
syncs_DE_to_KO_70,moss_tts_v15,DE_to_KO,de,ko,3,,27.6,0.3333333333333333,0.3464052287581699,0.3393760019731163,WER,CER,57,49,0.0,0.014717788435518742,0.9832380414009094,0.9824641942977905,0.9742442965507507,True
syncs_DE_to_KO_72,moss_tts_v15,DE_to_KO,de,ko,4,,33.84,0.8490566037735849,0.7536184210526315,0.7934469539991711,WER,CER,53,74,0.0,0.022211606381461024,0.9759958982467651,0.981476902961731,0.9445026218891144,True
syncs_DE_to_KO_73,moss_tts_v15,DE_to_KO,de,ko,3,,27.2,0.5,0.7472222222222222,0.6419238683127573,WER,CER,46,62,0.0,0.31216112338006496,0.9561960697174072,0.956462562084198,0.9527255892753601,True
syncs_DE_to_KO_74,moss_tts_v15,DE_to_KO,de,ko,4,,30.4,0.7872340425531915,0.6446078431372549,0.7014165835825857,WER,CER,47,71,0.0,0.01706811273470521,0.9788051843643188,0.9787564873695374,0.9475809037685394,True
syncs_DE_to_KO_76,moss_tts_v15,DE_to_KO,de,ko,3,,38.72,0.5306122448979592,0.646969696969697,0.5956046956046955,WER,CER,49,62,0.0,0.05295699089765549,0.9783021807670593,0.9766343832015991,0.9695627689361572,True
syncs_DE_to_KO_77,moss_tts_v15,DE_to_KO,de,ko,4,,38.96,0.4727272727272727,0.39668560606060604,0.42935975970643936,WER,CER,55,73,0.0,0.022079736460000277,0.9905174970626831,0.9920428991317749,0.967617005109787,True
syncs_DE_to_KO_78,moss_tts_v15,DE_to_KO,de,ko,4,,29.68,0.7555555555555555,0.2860380116959064,0.4621070906432749,WER,CER,45,75,0.0,0.11896691913716495,0.9666953086853027,0.9755061268806458,0.9351396262645721,True
syncs_DE_to_KO_80,moss_tts_v15,DE_to_KO,de,ko,3,,37.28,0.39285714285714285,0.346031746031746,0.37031158142269255,WER,CER,56,52,0.0,0.010313323698937893,0.9927394986152649,0.9916009902954102,0.9748745560646057,True
syncs_DE_to_KO_81,moss_tts_v15,DE_to_KO,de,ko,3,,30.72,0.40350877192982454,0.8563983488132094,0.6279496241906171,WER,CER,57,56,0.0,0.021109634001428883,0.9672167301177979,0.959963321685791,0.9695155024528503,True
syncs_DE_to_KO_82,moss_tts_v15,DE_to_KO,de,ko,3,,36.32,0.46774193548387094,0.503030303030303,0.485386119257087,WER,CER,62,62,0.0,0.024044041832288105,0.9863162040710449,0.9847577810287476,0.9709569414456686,True
syncs_DE_to_KO_84,moss_tts_v15,DE_to_KO,de,ko,4,,33.04,0.6136363636363636,0.3353328173374613,0.43737745098039216,WER,CER,44,76,0.25,0.2660316794645041,0.9657498002052307,0.9816396236419678,0.9493815302848816,True
syncs_DE_to_KO_85,moss_tts_v15,DE_to_KO,de,ko,3,,32.56,0.29508196721311475,0.5357142857142857,0.4080745341614907,WER,CER,61,54,0.0,0.24932278785854578,0.9739501476287842,0.9776884913444519,0.9482001264890035,True
syncs_DE_to_KO_86,moss_tts_v15,DE_to_KO,de,ko,3,,30.56,0.45454545454545453,0.6579520697167756,0.5543653675461955,WER,CER,55,53,0.0,0.006808679938937227,0.9876440763473511,0.9898558855056763,0.9295547008514404,True
syncs_DE_to_KO_88,moss_tts_v15,DE_to_KO,de,ko,3,,33.12,0.5849056603773585,0.4683932052353105,0.5240252784112434,WER,CER,53,58,0.0,0.05310118074218432,0.9762945175170898,0.9695835113525391,0.9593295653661092,True
syncs_DE_to_KO_89,moss_tts_v15,DE_to_KO,de,ko,4,,32.0,0.5833333333333334,0.26537433155080214,0.38460895721925137,WER,CER,48,80,0.25,0.3018204551190138,0.9854012727737427,0.9897170662879944,0.9746953696012497,True
